Accordo;Nota;Prob
F#4,F#4,B3,B2;E2;0.3333333333333333
F#4,F#4,B3,B2;C#3;0.3333333333333333
C5,D4,G3,G2;G3;1.0
C5,C5,D4,G3;G#3;1.0
D5,E4,B-3,F3;E3;1.0
B4,G4,F#4,C#3;D3;1.0
D#5,B4,F#4,A3;G3;1.0
D5,A4,C4,F#3;D3;0.3333333333333333
D5,A4,C4,F#3;G3;0.3333333333333333
D5,A4,C4,F#3;G#3;0.3333333333333333
F4,Rest,B3,A2;Rest;0.5
F4,Rest,B3,A2;B-2;0.5
Void,D4,B-3,G2;A2;0.5
Void,D4,B-3,G2;B-2;0.5
Void,Void,G3,B-2;C3;0.5
Void,Void,G3,B-2;A2;0.5
E5,E4,A3,A2;A2;1.0
A4,G#4,D4,E3;A2;0.6666666666666666
A4,G#4,D4,E3;B2;0.3333333333333333
D5,F4,E4,F3;G3;1.0
A4,F4,E4,A2;D3;1.0
Void,Void,G3,D2;F#3;1.0
F5,C5,F4,F3;E3;1.0
D5,G4,B3,F#2;G2;1.0
F#4,A3,B3,C3;B2;1.0
D4,C#4,Void,A2;G2;1.0
G4,G3,B3,D3;E3;1.0
E4,C4,G3,A2;G2;0.3333333333333333
E4,C4,G3,A2;A2;0.3333333333333333
E4,C4,G3,A2;A3;0.3333333333333333
C5,F4,E-4,D-3;E-3;1.0
E5,G4,D4,G#3;C#3;0.5
E5,G4,D4,G#3;G#3;0.5
C5,F#4,B3,B3;A3;1.0
C#5,G#4,A3,B3;C#4;1.0
A#4,G#4,A#3,E3;E#3;1.0
E4,G4,D4,B2;C3;1.0
B-4,Rest,E-4,E-4;D4;1.0
E5,A4,E4,C#3;D3;1.0
A4,F4,A3,C4;C3;0.5
A4,F4,A3,C4;B-3;0.5
E5,D4,B3,F#3;E3;0.5
E5,D4,B3,F#3;G3;0.5
Void,Void,F3,E3;F3;1.0
D5,E#4,C#4,F#3;B2;1.0
A4,G4,D4,C4;A3;1.0
C5,D4,C4,F3;E3;0.3333333333333333
C5,D4,C4,F3;G3;0.6666666666666666
Void,Void,F#3,Void;A3;0.047619047619047616
Void,Void,F#3,Void;G#3;0.09523809523809523
Void,Void,F#3,Void;B3;0.3333333333333333
Void,Void,F#3,Void;G3;0.42857142857142855
Void,Void,F#3,Void;E3;0.047619047619047616
Void,Void,F#3,Void;D3;0.047619047619047616
Void,E4,G#3,B2;F#2;0.3333333333333333
Void,E4,G#3,B2;C#3;0.3333333333333333
Void,E4,G#3,B2;A2;0.3333333333333333
G4,F#4,C4,F3;E-3;0.3333333333333333
G4,F#4,C4,F3;E3;0.6666666666666666
C#5,C#5,B3,A3;G#3;1.0
C#5,A4,D4,A2;E3;0.5
C#5,A4,D4,A2;B2;0.5
C5,G4,E-4,C4;G3;0.3333333333333333
C5,G4,E-4,C4;B3;0.3333333333333333
C5,G4,E-4,C4;C3;0.3333333333333333
B4,D4,G3,F3;E3;1.0
A4,G4,A3,D4;C4;1.0
C#5,G#4,A3,G#3;F#3;1.0
D#5,B4,E4,E3;D#3;1.0
E5,E4,B3,G#3;A3;0.3333333333333333
E5,E4,B3,G#3;F#3;0.3333333333333333
E5,E4,B3,G#3;E3;0.3333333333333333
A4,G4,F4,F3;B-2;0.5
A4,G4,F4,F3;G3;0.5
E4,F4,C4,C4;G3;1.0
B4,E4,B3,C3;B2;1.0
E4,G4,E4,B2;A2;0.5
E4,G4,E4,B2;E2;0.5
Void,D4,B3,G#3;A3;1.0
B4,A4,D4,C#3;D3;1.0
F#5,B4,F#4,E3;A#2;1.0
Void,Void,G3,D#3;B2;1.0
C#5,E4,F#4,A3;C#3;1.0
C#5,E4,G#3,C#3;D3;1.0
E4,C#4,F#3,F#2;F#3;1.0
Void,F#4,F#3,C3;B2;1.0
F#5,G4,D4,B2;B3;1.0
C#5,E4,D4,A3;G#3;1.0
B4,D4,A3,F#3;G3;0.7142857142857143
B4,D4,A3,F#3;F3;0.14285714285714285
B4,D4,A3,F#3;E3;0.14285714285714285
A4,E4,A3,B2;C#3;0.5
A4,E4,A3,B2;A2;0.16666666666666666
A4,E4,A3,B2;C3;0.16666666666666666
A4,E4,A3,B2;E3;0.16666666666666666
C5,A4,F3,F3;B-2;0.5
C5,A4,F3,F3;E-3;0.5
Void,G4,A3,Rest;D3;1.0
Void,A-4,B3,E-3;F3;1.0
G4,C#4,D4,E3;D3;1.0
F#5,A4,G4,E3;A3;1.0
E4,F#4,A3,B2;E3;1.0
D5,Void,Void,G2;C3;1.0
A4,C#4,A3,F#3;E3;0.5
A4,C#4,A3,F#3;C#3;0.25
A4,C#4,A3,F#3;E#3;0.125
A4,C#4,A3,F#3;G3;0.125
D5,A4,E4,F#3;G#3;1.0
Void,Void,D#4,G3;F#3;1.0
D5,G4,C4,A2;A3;0.5
D5,G4,C4,A2;G2;0.5
D5,G4,B-3,D3;C3;1.0
E4,B-3,G3,C#3;D3;1.0
B-4,D4,G3,A-2;G3;1.0
Void,Rest,Rest,F#3;G3;1.0
F5,E4,A3,D3;F3;1.0
Void,F#4,E4,Void;E4;0.5
Void,F#4,E4,Void;A3;0.5
A4,Rest,E4,D3;C#3;1.0
C5,C4,B-3,B-2;Rest;1.0
E5,G4,D4,G3;F#3;0.3333333333333333
E5,G4,D4,G3;F3;0.6666666666666666
F4,C#4,A3,F#3;E3;1.0
F5,B-4,C4,B-2;C3;1.0
Void,G4,Void,D3;C#3;0.6666666666666666
Void,G4,Void,D3;C3;0.3333333333333333
F#5,B4,C#4,A3;D3;1.0
E5,A4,B-3,A3;G3;0.5
E5,A4,B-3,A3;B-3;0.5
D5,A4,F#4,A#3;B3;1.0
D5,B4,D4,G2;G3;1.0
G4,E4,E3,F3;D3;1.0
Rest,D4,D4,G2;A2;1.0
A4,E4,A3,B3;A3;1.0
A4,C5,C4,A3;B-3;1.0
D4,E4,C4,B2;A2;1.0
Void,A4,G3,G3;F3;1.0
B4,C#4,A3,C#3;F#3;0.5
B4,C#4,A3,C#3;B2;0.5
E5,F4,B3,A2;E3;1.0
E4,F#4,B3,E3;D#3;1.0
E4,A3,G3,A3;D3;1.0
B4,A4,C4,G#3;A3;1.0
A4,D4,F#3,G2;G3;1.0
F5,F4,B-3,B-2;B-2;1.0
G4,F4,E4,E3;F3;1.0
Void,F4,D4,B-3;A3;0.5
Void,F4,D4,B-3;E-3;0.5
A4,G4,B3,G2;A2;1.0
D4,D4,A3,B2;A2;1.0
A4,G4,B-3,D3;E-3;0.3333333333333333
A4,G4,B-3,D3;E3;0.3333333333333333
A4,G4,B-3,D3;D3;0.3333333333333333
E4,E4,D4,E3;F#3;0.5
E4,E4,D4,E3;E3;0.5
C5,G#4,E4,E3;A2;1.0
G4,D4,A3,C#3;D3;1.0
G4,F#4,E4,A3;G3;1.0
Void,F4,B-3,Void;B-3;0.25
Void,F4,B-3,Void;A3;0.5
Void,F4,B-3,Void;C4;0.25
Void,Void,Void,F#3;A#2;0.02631578947368421
Void,Void,Void,F#3;G3;0.3157894736842105
Void,Void,Void,F#3;F#2;0.05263157894736842
Void,Void,Void,F#3;B2;0.15789473684210525
Void,Void,Void,F#3;G#3;0.05263157894736842
Void,Void,Void,F#3;E3;0.13157894736842105
Void,Void,Void,F#3;D#3;0.02631578947368421
Void,Void,Void,F#3;C#3;0.02631578947368421
Void,Void,Void,F#3;D3;0.05263157894736842
D5,G4,B-3,A3;B-3;0.2857142857142857
D5,G4,B-3,A3;G3;0.5714285714285714
D5,G4,B-3,A3;A-3;0.14285714285714285
G#4,F4,D4,E3;A3;1.0
B4,B4,A3,G#3;A3;1.0
E5,G#4,C4,B3;C4;1.0
Void,D4,D4,E3;F3;0.4
Void,D4,D4,E3;A2;0.4
Void,D4,D4,E3;B2;0.2
B4,F#4,G3,D#3;E3;1.0
A4,B3,F3,F3;G3;1.0
G4,G4,C4,F#3;G3;1.0
Void,Rest,E4,D3;G3;1.0
A4,G4,E-4,F2;F3;1.0
Void,D4,F#3,C3;A2;1.0
Void,C#4,F3,F3;G3;1.0
E4,C#4,B-3,A2;F3;1.0
D5,D4,F#3,B2;F#2;0.5
D5,D4,F#3,B2;E3;0.5
A4,E4,D4,F3;E3;0.3333333333333333
A4,E4,D4,F3;D3;0.3333333333333333
A4,E4,D4,F3;F3;0.3333333333333333
B4,F#4,A3,G3;A3;0.5
B4,F#4,A3,G3;F3;0.5
F5,A-4,B-3,D3;D3;1.0
E-5,A3,B-3,G2;C3;1.0
Void,B4,E4,E#3;F#3;1.0
D5,G4,G4,C3;G3;1.0
E4,F#4,B3,A2;G2;1.0
D-5,F4,C4,F3;G3;1.0
Void,D4,F#3,F#3;B3;0.5
Void,D4,F#3,F#3;E3;0.5
E-5,A4,B-3,C3;D3;1.0
C5,A4,B3,F3;E3;1.0
G4,F#4,E4,E-3;D3;1.0
A4,C5,A4,C3;F3;1.0
D4,A3,G3,B2;C3;1.0
C#5,F#4,D4,A3;G3;1.0
G4,E-4,A3,B-3;A3;1.0
D4,D4,D4,G2;A2;1.0
G4,F4,D4,A3;G3;1.0
A4,G4,A3,B-2;C3;1.0
G4,A3,C#4,G2;C3;1.0
Void,F#4,A3,A2;G#2;0.25
Void,F#4,A3,A2;D3;0.25
Void,F#4,A3,A2;B-2;0.25
Void,F#4,A3,A2;B2;0.25
C5,A3,F3,F3;G3;1.0
Void,F#4,Void,D#3;E3;1.0
B4,F4,B3,A3;E3;1.0
B4,G4,B3,A2;B2;0.5
B4,G4,B3,A2;G2;0.5
C5,E4,G#3,A3;G#3;1.0
B4,G4,G3,F#3;B2;0.5
B4,G4,G3,F#3;B3;0.5
Void,F#4,B3,G3;E3;1.0
D5,A4,F#4,G3;A3;0.5
D5,A4,F#4,G3;C3;0.5
Void,B3,D4,B2;B3;0.5
Void,B3,D4,B2;C3;0.5
F4,E-4,B3,A2;D3;1.0
G4,F#4,D4,E2;A2;1.0
C5,E-4,F4,B-2;F3;1.0
F5,G4,C4,G3;G2;0.3333333333333333
F5,G4,C4,G3;F3;0.3333333333333333
F5,G4,C4,G3;B-3;0.3333333333333333
B4,F#4,A#3,F#3;G3;0.3333333333333333
B4,F#4,A#3,F#3;B2;0.3333333333333333
B4,F#4,A#3,F#3;E#3;0.3333333333333333
F#4,F#4,A3,D3;E3;0.5
F#4,F#4,A3,D3;D3;0.5
F5,G4,C4,G2;C3;1.0
Void,Void,Void,B-3;C3;0.05
Void,Void,Void,B-3;E-3;0.05
Void,Void,Void,B-3;A3;0.3
Void,Void,Void,B-3;G3;0.1
Void,Void,Void,B-3;C4;0.15
Void,Void,Void,B-3;B-2;0.1
Void,Void,Void,B-3;A-3;0.05
E5,B-4,E4,D4;C4;1.0
F#4,G4,B-3,D2;G2;1.0
G4,C#4,C4,B2;E3;1.0
A4,F4,G3,G3;B2;1.0
E5,F#4,D#4,B2;E3;1.0
B4,G#4,E4,G#3;A3;0.5
B4,G#4,E4,G#3;G3;0.16666666666666666
B4,G#4,E4,G#3;F#3;0.16666666666666666
B4,G#4,E4,G#3;E3;0.16666666666666666
Void,D#4,Void,C3;B2;1.0
G4,C4,F3,F#3;G3;1.0
F4,C4,E3,E3;D3;1.0
B4,G4,B3,E3;G3;0.25
B4,G4,B3,E3;D3;0.75
C4,D4,A3,C3;B2;1.0
Void,F#4,F3,F3;E3;1.0
F#5,A4,D4,D4;D4;1.0
A4,F#4,C4,F3;E3;1.0
D5,A4,G4,G3;A3;1.0
B4,G#4,C4,C3;D3;1.0
E-5,A-4,B3,G3;A-3;1.0
C5,C4,G3,D#3;E3;1.0
Void,C4,D3,G3;F3;1.0
G4,F4,A3,A3;B-3;1.0
G#4,G4,D4,C3;B2;1.0
Rest,A4,D4,G3;F3;1.0
Void,F#4,A3,A3;G3;1.0
E4,E4,A3,F#3;G3;1.0
F4,F4,C4,B-3;F3;1.0
G4,D4,E3,E3;F3;0.5
G4,D4,E3,E3;D3;0.5
A4,E4,F#3,E3;A#2;1.0
C#5,F#4,E4,F#3;G#3;0.5
C#5,F#4,E4,F#3;E3;0.25
C#5,F#4,E4,F#3;B2;0.25
A4,F4,D4,F2;Rest;0.3333333333333333
A4,F4,D4,F2;B-2;0.6666666666666666
D5,A4,D4,E3;A3;0.2
D5,A4,D4,E3;D3;0.2
D5,A4,D4,E3;F3;0.1
D5,A4,D4,E3;F#3;0.3
D5,A4,D4,E3;D#3;0.1
D5,A4,D4,E3;C3;0.1
B4,E4,E4,G#3;A3;0.5
B4,E4,E4,G#3;E3;0.5
C#5,Rest,C#4,B2;E3;1.0
A4,A3,C4,A2;B2;1.0
G4,G4,F4,B-2;A2;1.0
G#4,C#4,C#4,C#3;B2;1.0
Void,A3,B-3,B2;C3;1.0
A4,F#4,E3,B2;C#3;1.0
C#5,E4,G3,C#3;D3;1.0
A4,G#4,G#3,F#3;G#3;1.0
C#5,E4,C#4,G#3;A3;1.0
C5,G4,B3,D2;G2;1.0
B4,G4,Rest,F#3;E3;1.0
B-4,E-4,G4,G3;F3;0.5
B-4,E-4,G4,G3;E-3;0.5
A4,A4,C#4,A3;G#3;1.0
Void,Void,C#4,G3;F#3;1.0
F5,G4,D4,G2;D3;1.0
D4,E-4,C4,C3;C#3;1.0
B-4,B-4,B-3,G2;C3;1.0
C#5,F#4,C#4,C#3;D3;1.0
B-4,D4,F3,A3;B-3;1.0
Void,E4,B-3,A2;D2;0.3333333333333333
Void,E4,B-3,A2;G2;0.6666666666666666
A4,D4,Rest,B2;G2;1.0
Void,G#4,E3,F3;E3;1.0
A4,D4,D4,C3;D3;0.5
A4,D4,D4,C3;B-2;0.25
A4,D4,D4,C3;B2;0.25
A4,C4,D4,B2;A2;0.5
A4,C4,D4,B2;C3;0.5
F#5,F#4,F#3,A3;G3;1.0
Void,G4,E4,A#3;B3;1.0
E-5,F4,C4,B-3;C4;1.0
A4,E4,F3,A2;D3;1.0
G4,D4,A3,B-2;B-3;0.25
G4,D4,A3,B-2;C3;0.5
G4,D4,A3,B-2;A2;0.25
E-5,F4,A3,E3;F#3;1.0
B4,G4,G3,D#3;E3;1.0
C5,A4,E4,C4;B3;1.0
A4,F4,G3,B-2;C3;1.0
C5,G4,F#3,G2;G#3;0.5
C5,G4,F#3,G2;G3;0.5
A4,D4,F3,D2;G2;1.0
Void,C4,C4,F3;C3;1.0
C5,B4,F4,E3;D3;1.0
Void,D4,E-4,Void;D4;1.0
F4,E4,D4,G3;D3;0.5
F4,E4,D4,G3;A3;0.5
B-4,G4,E4,D3;C3;1.0
C#5,G4,D4,D#3;E3;1.0
E5,G#4,F#4,B2;A2;1.0
B4,F4,C#4,A3;D3;1.0
D5,G4,F4,C#4;A3;1.0
F#4,B3,A3,D3;Rest;1.0
C#5,E4,B3,G#3;A3;0.8
C#5,E4,B3,G#3;F#3;0.2
E-5,F#4,D4,G3;D3;1.0
E5,C4,G3,E3;D3;1.0
C#5,D4,G3,D3;A3;1.0
E5,F#4,C4,B3;A3;1.0
D5,G4,B3,G2;A2;0.5
D5,G4,B3,G2;G3;0.5
D5,B4,D4,A3;G#3;0.3333333333333333
D5,B4,D4,A3;G3;0.6666666666666666
F#5,B4,D4,A#3;B3;1.0
A4,D4,G4,D3;G3;1.0
D4,G4,F#3,A3;F3;1.0
D4,F4,D4,D3;E3;1.0
A4,B3,F4,B-2;A2;1.0
E5,C#5,G4,A#3;B3;1.0
D5,G4,G3,B3;A3;1.0
E5,G4,F#3,G#2;A#2;1.0
A4,B4,A3,E#3;F#3;1.0
E4,C4,G3,C#3;D3;1.0
E-4,F4,B-3,F3;G3;1.0
Void,A-4,F4,E-3;A-2;0.5
Void,A-4,F4,E-3;F3;0.5
D5,B-3,E4,D3;D3;1.0
E5,G4,F4,F3;F3;1.0
A4,E4,F3,C4;G3;1.0
Void,B-4,C4,D-3;E-3;0.5
Void,B-4,C4,D-3;C3;0.5
G4,F#4,D4,E3;D3;0.75
G4,F#4,D4,E3;F3;0.25
Void,A3,D4,D3;C3;0.5
Void,A3,D4,D3;F3;0.5
B-4,G4,Rest,Rest;C3;1.0
D5,E#4,C#4,A3;B3;1.0
G#4,E4,A3,C#3;D3;1.0
Void,B3,F3,F#2;G2;1.0
D#5,E4,G3,F#3;G3;1.0
B4,F4,G3,D3;E3;1.0
G4,C4,G4,G2;C3;1.0
F4,D4,B-3,C3;B-2;1.0
F#4,E4,G3,B2;C#3;1.0
E5,A4,D4,F3;G3;0.25
E5,A4,D4,F3;D3;0.25
E5,A4,D4,F3;F#3;0.25
E5,A4,D4,F3;E3;0.25
G#4,B3,D4,D3;E3;1.0
A4,E4,D4,B2;G2;0.3333333333333333
A4,E4,D4,B2;C#3;0.3333333333333333
A4,E4,D4,B2;C3;0.3333333333333333
D5,G#4,C#4,D#3;E3;0.5
D5,G#4,C#4,D#3;C#3;0.5
E5,A#4,B3,G#3;A3;1.0
C#5,G4,E3,E3;A2;1.0
F4,E4,D4,B2;C3;1.0
F4,B-3,F3,B-2;A2;1.0
B4,A4,E4,E3;F#3;0.1
B4,A4,E4,E3;A3;0.1
B4,A4,E4,E3;A2;0.2
B4,A4,E4,E3;D3;0.2
B4,A4,E4,E3;E2;0.1
B4,A4,E4,E3;F3;0.1
B4,A4,E4,E3;G#3;0.1
B4,A4,E4,E3;G#2;0.1
G4,D4,B3,G2;C3;0.08333333333333333
G4,D4,B3,G2;G3;0.25
G4,D4,B3,G2;A2;0.4166666666666667
G4,D4,B3,G2;G2;0.08333333333333333
G4,D4,B3,G2;D3;0.08333333333333333
G4,D4,B3,G2;E3;0.08333333333333333
B4,G#4,E#4,D3;E3;1.0
B-4,F4,C4,G3;G-3;0.25
B-4,F4,C4,G3;F3;0.25
B-4,F4,C4,G3;A3;0.25
B-4,F4,C4,G3;A-3;0.25
D4,B3,G3,C3;F#2;1.0
A4,E4,C4,B2;C3;0.6666666666666666
A4,E4,C4,B2;D#3;0.3333333333333333
F4,G4,D4,F3;B-2;0.5
F4,G4,D4,F3;E3;0.5
F#4,G4,C#4,E3;A2;1.0
B4,A4,A3,G3;A3;1.0
G5,D4,C#4,F#3;B2;1.0
C5,G4,E-4,A3;G3;1.0
Void,B3,B3,B2;E2;0.5
Void,B3,B3,B2;A2;0.5
E-5,A-4,B-3,B-3;A3;1.0
Void,A4,E3,A2;G#2;1.0
A4,F#4,E-4,G2;C3;1.0
Rest,G4,B-3,C3;B-2;1.0
E5,G4,C4,B-2;A2;1.0
Rest,G#4,E4,E2;Rest;1.0
A4,B-4,C4,G2;A2;1.0
G4,G4,D4,D3;G2;0.125
G4,G4,D4,D3;E3;0.125
G4,G4,D4,D3;G3;0.25
G4,G4,D4,D3;E-3;0.375
G4,G4,D4,D3;D3;0.125
G#4,A3,A3,D3;C3;1.0
D-5,G4,D-4,F3;G3;1.0
C#4,E4,E4,G3;C3;1.0
E4,B3,B3,D#3;E3;1.0
G4,B3,G3,E3;C#3;0.5
G4,B3,G3,E3;D3;0.5
E5,B4,D4,A#3;B3;1.0
Void,E4,B3,Rest;G3;1.0
E-5,G4,E-4,G2;A-2;1.0
B4,D4,D4,F#2;G2;1.0
Void,F4,D4,B-2;C3;1.0
D5,C5,F3,A2;B-2;1.0
A4,G4,B-3,C3;D3;1.0
Void,Void,Void,G-3;F3;1.0
G#4,D4,E4,A3;C#3;1.0
F#4,C#4,B3,A2;A#2;1.0
B4,F#4,G#3,A3;G#3;1.0
A4,E4,G3,B-3;A3;1.0
D5,F#4,B3,A2;F3;1.0
Void,B3,D4,C#3;D3;1.0
C5,F4,G3,B-2;C3;1.0
Void,A4,G3,D3;C3;0.5
Void,A4,G3,D3;G3;0.5
A4,G4,A3,C3;D3;1.0
D5,A4,C4,A2;E2;1.0
B4,G4,A3,A3;B3;1.0
B4,A4,A3,F#3;D3;0.5
B4,A4,A3,F#3;G#3;0.5
D4,E4,F#3,F#3;G3;1.0
Void,F#4,A3,F#3;E3;0.5
Void,F#4,A3,F#3;G#3;0.5
C4,G3,F3,C3;B-2;0.5
C4,G3,F3,C3;B2;0.5
A4,F4,D4,Rest;E3;1.0
E-5,E-4,A-3,E-3;E-3;1.0
Void,A4,F4,G3;E-3;0.5
Void,A4,F4,G3;D3;0.5
B-4,B-3,F3,B-2;A2;1.0
C5,G4,E-4,A-2;A-3;1.0
D4,C#4,C4,A2;D3;1.0
F#4,C4,B3,B2;C3;1.0
B4,G#4,F#4,D#3;E3;1.0
A4,B4,B3,A#3;B3;1.0
A4,D4,F3,G2;A2;0.5
A4,D4,F3,G2;C2;0.5
C5,A4,C4,G3;F3;0.3333333333333333
C5,A4,C4,G3;A3;0.3333333333333333
C5,A4,C4,G3;D3;0.3333333333333333
B-4,D4,A3,E3;F#3;1.0
C#5,F#4,B3,E#3;C#3;0.5
C#5,F#4,B3,E#3;F#3;0.5
Void,B-3,B-3,C3;B-2;1.0
B4,F#4,G3,G3;F#3;1.0
Void,C4,Void,F3;E3;1.0
D5,G4,B3,F3;G3;0.6666666666666666
D5,G4,B3,F3;E3;0.3333333333333333
C5,E-4,G3,F2;F3;0.5
C5,E-4,G3,F2;B-2;0.5
B4,E4,A3,G#2;A2;1.0
Void,G4,B-3,A3;F3;1.0
Void,G3,Void,D3;E-3;1.0
D4,G4,B3,C#3;A2;1.0
G4,F4,F3,A-2;G2;1.0
F4,G4,B-3,C3;F3;0.5
F4,G4,B-3,C3;B-2;0.5
D5,G4,A3,C#4;B3;1.0
G4,B-3,F3,E-2;E-3;1.0
Void,F4,G3,B3;C4;1.0
B-4,F4,B-3,A3;F3;0.5
B-4,F4,B-3,A3;G3;0.25
B-4,F4,B-3,A3;B-3;0.25
Void,B3,A3,C3;C3;1.0
Void,G4,E4,D#3;E3;1.0
F5,A4,D4,F3;G3;1.0
E4,F4,B3,F#3;G3;1.0
F#4,D4,B3,G#2;A2;1.0
G4,D#4,C#4,G3;E3;1.0
D5,E4,D4,G#3;A#3;1.0
F#4,F4,B-3,B-3;A3;1.0
F#4,C4,B-3,G2;D3;1.0
G#4,E4,G3,C3;F3;1.0
A4,B-4,D4,C3;E-3;1.0
B4,E4,A3,F3;E3;0.5
B4,E4,A3,F3;B2;0.5
F#4,D4,A3,B-3;A3;1.0
E5,G4,F4,C3;G3;1.0
A4,A4,D4,C#4;B3;1.0
E5,B4,A#3,F#3;G#3;1.0
E4,C4,G3,C3;B-2;0.5
E4,C4,G3,C3;B2;0.25
E4,C4,G3,C3;A2;0.25
A4,F4,E4,G#3;A3;1.0
A4,D4,B-3,F#3;G3;1.0
B4,D#4,B3,A2;B2;1.0
A4,A3,F#3,A2;D2;1.0
D5,A4,B3,A3;C3;1.0
E5,E4,A#3,F#3;G#3;1.0
E4,C#4,D3,A2;D3;1.0
C5,G4,F4,A3;D3;1.0
D5,D#4,C4,G2;F#3;1.0
Void,E-4,A3,B-2;C3;1.0
B4,E4,F#3,G3;F#3;1.0
G4,G4,G3,Rest;B2;1.0
Void,A3,G3,F2;G2;1.0
E4,E4,A3,C3;F2;0.25
E4,E4,A3,C3;B2;0.25
E4,E4,A3,C3;C#3;0.25
E4,E4,A3,C3;B-2;0.25
D-5,E-4,A3,E-3;F3;1.0
G4,F#4,G3,B-3;A3;1.0
E5,F#4,B-3,G3;A3;1.0
G4,E4,C4,G3;A3;0.6666666666666666
G4,E4,C4,G3;F#3;0.3333333333333333
E4,D4,A3,E3;F#3;1.0
C5,G4,F#3,G3;A3;1.0
B4,D4,B3,G2;D3;0.5
B4,D4,B3,G2;G3;0.5
Void,F4,E-4,B-3;A-3;1.0
D5,F4,F4,E3;F3;1.0
Void,E4,C4,C#3;F#3;1.0
D4,F#4,G3,C3;B-2;0.5
D4,F#4,G3,C3;C3;0.5
F5,A4,F4,Rest;F3;1.0
G4,B3,E-3,C3;C3;1.0
D5,A4,G3,F3;E3;1.0
G4,G4,C4,C#3;D#3;1.0
E4,B3,B3,A2;B2;1.0
F#5,B4,D4,A3;B3;1.0
A#4,G4,A#3,G3;F#3;1.0
G4,A4,G3,B2;C3;1.0
F#5,F#4,C#4,E3;D#3;1.0
B4,G4,G3,C3;D3;1.0
D5,B4,A3,C#3;D3;1.0
B-4,C4,D4,G3;G2;0.6666666666666666
B-4,C4,D4,G3;A3;0.3333333333333333
B4,F#4,E4,E3;D3;0.16666666666666666
B4,F#4,E4,E3;A2;0.3333333333333333
B4,F#4,E4,E3;F#3;0.3333333333333333
B4,F#4,E4,E3;A3;0.16666666666666666
A4,B3,F#3,D3;D3;0.3333333333333333
A4,B3,F#3,D3;G3;0.3333333333333333
A4,B3,F#3,D3;G2;0.3333333333333333
G4,G4,B-3,B-3;A3;1.0
D5,G4,E4,C#3;D3;1.0
Void,G4,D4,Void;E4;0.2
Void,G4,D4,Void;D4;0.3
Void,G4,D4,Void;F4;0.1
Void,G4,D4,Void;C4;0.2
Void,G4,D4,Void;E-4;0.1
Void,G4,D4,Void;G3;0.1
D5,B3,A3,E3;D3;1.0
Void,A4,C#4,D#3;E#3;1.0
B4,A4,D4,D3;G2;0.25
B4,A4,D4,D3;G3;0.25
B4,A4,D4,D3;C3;0.25
B4,A4,D4,D3;B2;0.25
F4,E-4,F3,C3;D3;1.0
B-4,E-4,B-3,B-2;E-3;0.6666666666666666
B-4,E-4,B-3,B-2;C3;0.3333333333333333
G4,D4,G3,F3;C3;1.0
Void,C#4,C#4,E3;E#3;1.0
G4,D4,G3,C#3;B2;1.0
B-4,A4,G3,C#3;D3;1.0
A4,A4,C4,B2;C3;0.6666666666666666
A4,A4,C4,B2;C#3;0.3333333333333333
Void,D#4,D4,E3;D#3;1.0
C5,G3,Rest,Rest;E3;1.0
C5,B4,E4,A3;B3;0.5
C5,B4,E4,A3;E3;0.5
B4,B4,C4,A3;E3;1.0
B-4,C5,C4,E-3;D3;1.0
G#4,E#4,C#4,E3;D3;1.0
G4,F4,F4,C3;D3;1.0
F4,D4,G3,B2;C3;1.0
A4,G4,A3,G3;A3;0.3333333333333333
A4,G4,A3,G3;F3;0.3333333333333333
A4,G4,A3,G3;E3;0.3333333333333333
Void,B3,C4,A3;E3;1.0
F5,G#4,C4,E2;A2;1.0
E5,E4,E4,F#3;D3;1.0
C#5,C#4,A3,D3;C#3;1.0
B4,A4,E3,A3;B3;1.0
B-4,D4,G3,F3;B-2;0.5
B-4,D4,G3,F3;E-3;0.5
B-4,B-4,D-4,F3;B-3;1.0
Void,A4,F4,E-3;F3;1.0
C5,C5,B-3,D3;C3;1.0
E5,C5,G4,E3;D3;1.0
D5,D4,F#3,G2;G3;1.0
Void,E#4,Void,Void;C#4;1.0
G#4,G#4,D4,E3;A3;1.0
D5,C5,E4,C4;G3;1.0
Void,Void,G#3,D3;E3;0.5
Void,Void,G#3,D3;C3;0.5
F4,G4,B-3,A3;B-3;1.0
E-5,B-4,D4,G3;C3;1.0
A4,A4,B-3,D3;G2;1.0
A4,G#4,E4,C4;B3;1.0
A4,D4,A3,C3;B2;0.3333333333333333
A4,D4,A3,C3;C3;0.2222222222222222
A4,D4,A3,C3;C#3;0.1111111111111111
A4,D4,A3,C3;B-2;0.2222222222222222
A4,D4,A3,C3;D3;0.1111111111111111
A-4,B-3,E-4,A-3;B-3;1.0
G#4,F#4,A3,F#3;E3;1.0
Void,D4,B-3,F2;G2;0.5
Void,D4,B-3,F2;E-2;0.5
C5,B-4,F4,A3;F3;1.0
A4,F#4,E3,D#3;C#3;1.0
Void,Void,E-4,D3;G3;0.5
Void,Void,E-4,D3;E-3;0.5
Void,C4,F3,E3;F3;1.0
C#5,C#4,B3,C#3;D3;1.0
B4,F#4,C4,C3;B2;1.0
G4,G4,Rest,G2;G3;1.0
E5,F4,D4,C4;B3;1.0
Void,Void,A-3,G2;C3;1.0
E5,F4,E3,A3;B3;1.0
Void,Void,Void,D2;G2;1.0
E4,D#4,A#3,D3;C#3;1.0
